  0.219144E+00  0.638973E+06  0.634380E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.232747E+05  0.500906E+00  0.638185E+06
  0.232421E+00  0.583639E+06  0.579286E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.173172E+05  0.500427E+00  0.582892E+06
  0.246503E+00  0.543597E+06  0.540048E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.130855E+05  0.500005E+00  0.542988E+06
  0.261438E+00  0.504546E+06  0.501524E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.982518E+04  0.499648E+00  0.504028E+06
  0.277278E+00  0.459006E+06  0.455971E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.720884E+04  0.499333E+00  0.458485E+06
  0.294078E+00  0.417377E+06  0.414426E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.527071E+04  0.499074E+00  0.416870E+06
  0.311896E+00  0.385484E+06  0.382960E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.390134E+04  0.498863E+00  0.385051E+06
  0.330793E+00  0.354677E+06  0.352423E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.287219E+04  0.498680E+00  0.354290E+06
  0.350835E+00  0.322511E+06  0.320324E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.208907E+04  0.498524E+00  0.322136E+06
  0.372092E+00  0.295435E+06  0.293467E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.152494E+04  0.498398E+00  0.295098E+06
  0.394636E+00  0.271088E+06  0.269330E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.111536E+04  0.498299E+00  0.270786E+06
  0.418546E+00  0.246953E+06  0.245301E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.806010E+03  0.498220E+00  0.246670E+06
  0.443905E+00  0.225906E+06  0.224418E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.587292E+03  0.498151E+00  0.225651E+06
  0.619519E+00  0.134031E+06  0.133145E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.934125E+02  0.497954E+00  0.133879E+06
  0.864609E+00  0.784108E+05  0.778935E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.143036E+02  0.497898E+00  0.783220E+05
  0.120666E+01  0.453090E+05  0.450102E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.222469E+01  0.497887E+00  0.452577E+05
  0.168403E+01  0.259072E+05  0.257364E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.343586E+00  0.497881E+00  0.258779E+05
  0.235025E+01  0.146797E+05  0.145829E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.497945E-01  0.497864E+00  0.146631E+05
  0.328004E+01  0.825279E+04  0.819838E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.671611E-02  0.497858E+00  0.824346E+04
  0.457766E+01  0.460804E+04  0.457764E+04  0.000000E+00  0.000000E+00  0.000000E+00 -0.235256E-03  0.497884E+00  0.460282E+04
  0.638864E+01  0.255760E+04  0.254070E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.350191E-03  0.497950E+00  0.255470E+04
  0.891607E+01  0.141207E+04  0.140271E+04  0.000000E+00  0.000000E+00  0.000000E+00 -0.171697E-03  0.498024E+00  0.141047E+04
  0.124434E+02  0.775980E+03  0.770801E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.202410E-03  0.498103E+00  0.775091E+03
  0.173661E+02  0.424641E+03  0.421771E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.126473E-03  0.497483E+00  0.424149E+03
  0.242364E+02  0.231499E+03  0.229896E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.166226E-04  0.496698E+00  0.231224E+03
  0.338246E+02  0.125762E+03  0.124851E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.453377E-04  0.497385E+00  0.125606E+03
  0.472060E+02  0.680920E+02  0.675553E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.744785E-05  0.500869E+00  0.679999E+02
  0.658813E+02  0.367418E+02  0.364071E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.363094E-05  0.493384E+00  0.366843E+02
  0.919448E+02  0.197497E+02  0.195231E+02  0.000000E+00  0.000000E+00  0.000000E+00 -0.314954E-05  0.503529E+00  0.197108E+02
  0.128319E+03  0.105648E+02  0.103956E+02  0.000000E+00  0.000000E+00  0.000000E+00 -0.196182E-06  0.507253E+00  0.105358E+02
  0.179084E+03  0.561276E+01  0.547485E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.138365E-05  0.503544E+00  0.558910E+01
  0.249932E+03  0.295093E+01  0.283225E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.464862E-06  0.512429E+00  0.293057E+01
  0.348808E+03  0.152768E+01  0.142500E+01  0.000000E+00  0.000000E+00  0.000000E+00 -0.411846E-06  0.499027E+00  0.151006E+01
  0.486801E+03  0.775755E+00  0.691040E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.181528E-07  0.533804E+00  0.761219E+00
  0.679385E+03  0.388222E+00  0.323760E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.981885E-07  0.519400E+00  0.377161E+00
  0.948159E+03  0.194391E+00  0.147960E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.415970E-07  0.547062E+00  0.186424E+00
  0.132326E+04  0.980212E-01  0.655289E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.259835E-08  0.605219E+00  0.924459E-01
