  0.350835E+00  0.485683E+06  0.483315E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.342988E+04  0.525572E+00  0.485311E+06
  0.372092E+00  0.444583E+06  0.442414E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.250312E+04  0.525572E+00  0.444242E+06
  0.394636E+00  0.408435E+06  0.406507E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.183294E+04  0.525572E+00  0.408132E+06
  0.418546E+00  0.372871E+06  0.371066E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.132883E+04  0.525572E+00  0.372587E+06
  0.443905E+00  0.341076E+06  0.339435E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.967513E+03  0.525572E+00  0.340818E+06
  0.619519E+00  0.203527E+06  0.202550E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.154789E+03  0.525572E+00  0.203373E+06
  0.864609E+00  0.119591E+06  0.119017E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.239004E+02  0.525572E+00  0.119500E+06
  0.120666E+01  0.693632E+05  0.690306E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.371113E+01  0.525572E+00  0.693110E+05
  0.168403E+01  0.397882E+05  0.395974E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.570709E+00  0.525572E+00  0.397582E+05
  0.235025E+01  0.226070E+05  0.224986E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.822260E-01  0.525572E+00  0.225899E+05
  0.328004E+01  0.127396E+05  0.126785E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.108621E-01  0.525572E+00  0.127300E+05
  0.457766E+01  0.712800E+04  0.709378E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.273055E-02  0.525572E+00  0.712263E+04
  0.638864E+01  0.396339E+04  0.394433E+04  0.000000E+00  0.000000E+00  0.000000E+00 -0.547423E-03  0.525572E+00  0.396040E+04
  0.891607E+01  0.219170E+04  0.218111E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.480782E-03  0.525572E+00  0.219004E+04
  0.124434E+02  0.120610E+04  0.120023E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.268274E-03  0.525571E+00  0.120518E+04
  0.173661E+02  0.660847E+03  0.657581E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.326005E-04  0.525570E+00  0.660334E+03
  0.242364E+02  0.360677E+03  0.358842E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.879792E-04  0.525569E+00  0.360388E+03
  0.338246E+02  0.196140E+03  0.195087E+03  0.000000E+00  0.000000E+00  0.000000E+00 -0.321094E-04  0.525566E+00  0.195975E+03
  0.472060E+02  0.106299E+03  0.105670E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.227620E-04  0.525561E+00  0.106200E+03
  0.658813E+02  0.574113E+02  0.570097E+02  0.000000E+00  0.000000E+00  0.000000E+00 -0.561867E-05  0.525550E+00  0.573482E+02
  0.919448E+02  0.308901E+02  0.306101E+02  0.000000E+00  0.000000E+00  0.000000E+00 -0.541702E-06  0.525530E+00  0.308461E+02
  0.128319E+03  0.165423E+02  0.163268E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.119514E-05  0.525490E+00  0.165085E+02
  0.179084E+03  0.880081E+01  0.862024E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.153815E-05  0.525415E+00  0.877244E+01
  0.249932E+03  0.463630E+01  0.447748E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.368377E-06  0.525271E+00  0.461134E+01
  0.348808E+03  0.240709E+01  0.226721E+01  0.000000E+00  0.000000E+00  0.000000E+00 -0.407743E-06  0.525006E+00  0.238511E+01
  0.486801E+03  0.122687E+01  0.110938E+01  0.000000E+00  0.000000E+00  0.000000E+00 -0.120494E-06  0.524527E+00  0.120841E+01
  0.679385E+03  0.616104E+00  0.524824E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.104848E-06  0.523690E+00  0.601762E+00
  0.948159E+03  0.309014E+00  0.241917E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.529561E-07  0.522266E+00  0.298472E+00
  0.132326E+04  0.155921E+00  0.108140E+00  0.000000E+00  0.000000E+00  0.000000E+00 -0.281275E-07  0.519996E+00  0.148413E+00
